"GeneID","Module"
"ENSG00000105220","turquoise"
"ENSG00000105221","red"
"ENSG00000105248","black"
"ENSG00000105254","turquoise"
"ENSG00000105258","green"
"ENSG00000105281","red"
"ENSG00000105287","blue"
"ENSG00000105323","blue"
"ENSG00000105325","brown"
"ENSG00000105327","turquoise"
"ENSG00000105329","turquoise"
"ENSG00000105339","turquoise"
"ENSG00000105355","turquoise"
"ENSG00000105369","yellow"
"ENSG00000105372","blue"
"ENSG00000105373","turquoise"
"ENSG00000105374","turquoise"
"ENSG00000105379","green"
"ENSG00000105383","turquoise"
"ENSG00000105393","red"
"ENSG00000105397","yellow"
"ENSG00000105401","turquoise"
"ENSG00000105404","turquoise"
"ENSG00000105438","blue"
"ENSG00000105483","turquoise"
"ENSG00000105501","turquoise"
"ENSG00000105514","turquoise"
"ENSG00000105552","yellow"
"ENSG00000105568","turquoise"
"ENSG00000105576","turquoise"
"ENSG00000105583","turquoise"
"ENSG00000105610","blue"
"ENSG00000105639","turquoise"
"ENSG00000105640","turquoise"
"ENSG00000105669","yellow"
"ENSG00000105677","black"
"ENSG00000105698","blue"
"ENSG00000105700","yellow"
"ENSG00000105701","pink"
"ENSG00000105705","yellow"
"ENSG00000105723","turquoise"
"ENSG00000105793","turquoise"
"ENSG00000105810","blue"
"ENSG00000105821","turquoise"
"ENSG00000105835","turquoise"
"ENSG00000105849","turquoise"
"ENSG00000105851","blue"
"ENSG00000105856","turquoise"
"ENSG00000105866","yellow"
"ENSG00000105887","turquoise"
"ENSG00000105939","magenta"
"ENSG00000105953","turquoise"
"ENSG00000105963","turquoise"
"ENSG00000105968","turquoise"
"ENSG00000105982","green"
"ENSG00000105993","turquoise"
"ENSG00000106003","yellow"
"ENSG00000106028","turquoise"
"ENSG00000106052","turquoise"
"ENSG00000106066","blue"
"ENSG00000106105","turquoise"
"ENSG00000106144","turquoise"
"ENSG00000106153","turquoise"
"ENSG00000106211","brown"
"ENSG00000106261","turquoise"
"ENSG00000106263","brown"
"ENSG00000106344","blue"
"ENSG00000106346","turquoise"
"ENSG00000106348","turquoise"
"ENSG00000106392","yellow"
"ENSG00000106400","black"
"ENSG00000106415","turquoise"
"ENSG00000106443","turquoise"
"ENSG00000106460","brown"
"ENSG00000106546","black"
"ENSG00000106560","turquoise"
"ENSG00000106565","turquoise"
"ENSG00000106609","turquoise"
"ENSG00000106617","blue"
"ENSG00000106635","brown"
"ENSG00000106682","turquoise"
"ENSG00000106723","turquoise"
"ENSG00000106771","turquoise"
"ENSG00000106780","green"
"ENSG00000106785","turquoise"
"ENSG00000106789","blue"
"ENSG00000106799","brown"
"ENSG00000106803","yellow"
"ENSG00000106829","blue"
"ENSG00000106948","blue"
"ENSG00000107077","turquoise"
"ENSG00000107099","blue"
"ENSG00000107185","turquoise"
"ENSG00000107201","magenta"
"ENSG00000107223","turquoise"
"ENSG00000107262","red"
"ENSG00000107263","turquoise"
"ENSG00000107290","blue"
"ENSG00000107341","black"
"ENSG00000107372","turquoise"
"ENSG00000107438","turquoise"
"ENSG00000107485","blue"
"ENSG00000107521","turquoise"
"ENSG00000107551","magenta"
"ENSG00000107560","yellow"
"ENSG00000107581","blue"
"ENSG00000107643","brown"
"ENSG00000107679","turquoise"
"ENSG00000107738","turquoise"
"ENSG00000107742","brown"
"ENSG00000107745","turquoise"
"ENSG00000107771","brown"
"ENSG00000107862","red"
"ENSG00000107874","brown"
"ENSG00000107929","yellow"
"ENSG00000107938","blue"
"ENSG00000107949","blue"
"ENSG00000108021","blue"
"ENSG00000108055","blue"
"ENSG00000108061","red"
"ENSG00000108064","green"
"ENSG00000108091","turquoise"
"ENSG00000108100","turquoise"
"ENSG00000108107","turquoise"
"ENSG00000108175","turquoise"
"ENSG00000108219","turquoise"
"ENSG00000108256","brown"
"ENSG00000108298","blue"
"ENSG00000108306","yellow"
"ENSG00000108309","turquoise"
"ENSG00000108312","turquoise"
"ENSG00000108344","turquoise"
"ENSG00000108349","turquoise"
"ENSG00000108406","brown"
"ENSG00000108424","turquoise"
"ENSG00000108510","black"
"ENSG00000108518","yellow"
"ENSG00000108523","turquoise"
"ENSG00000108528","blue"
"ENSG00000108582","brown"
"ENSG00000108587","yellow"
"ENSG00000108599","blue"
"ENSG00000108604","yellow"
"ENSG00000108622","blue"
"ENSG00000108639","turquoise"
"ENSG00000108654","turquoise"
"ENSG00000108669","turquoise"
"ENSG00000108774","turquoise"
"ENSG00000108788","turquoise"
"ENSG00000108798","turquoise"
"ENSG00000108799","blue"
"ENSG00000108819","turquoise"
"ENSG00000108848","turquoise"
"ENSG00000108854","red"
"ENSG00000108861","yellow"
"ENSG00000108946","yellow"
"ENSG00000108960","yellow"
"ENSG00000108961","brown"
"ENSG00000109046","black"
"ENSG00000109062","turquoise"
"ENSG00000109103","turquoise"
"ENSG00000109107","turquoise"
"ENSG00000109111","blue"
"ENSG00000109171","turquoise"
"ENSG00000109220","yellow"
"ENSG00000109320","brown"
"ENSG00000109332","black"
"ENSG00000109381","yellow"
"ENSG00000109390","turquoise"
"ENSG00000109452","turquoise"
"ENSG00000109475","turquoise"
"ENSG00000109536","brown"
"ENSG00000109606","turquoise"
"ENSG00000109670","green"
"ENSG00000109689","turquoise"
"ENSG00000109743","turquoise"
"ENSG00000109756","turquoise"
"ENSG00000109787","turquoise"
"ENSG00000109861","yellow"
"ENSG00000109906","brown"
"ENSG00000109920","turquoise"
"ENSG00000109956","turquoise"
"ENSG00000109971","yellow"
"ENSG00000110011","yellow"
"ENSG00000110031","yellow"
"ENSG00000110046","yellow"
"ENSG00000110047","turquoise"
"ENSG00000110048","blue"
"ENSG00000110057","turquoise"
"ENSG00000110066","turquoise"
"ENSG00000110075","turquoise"
"ENSG00000110077","turquoise"
"ENSG00000110090","blue"
"ENSG00000110108","blue"
"ENSG00000110172","turquoise"
"ENSG00000110203","yellow"
"ENSG00000110315","green"
"ENSG00000110321","turquoise"
"ENSG00000110324","turquoise"
"ENSG00000110330","red"
"ENSG00000110367","turquoise"
"ENSG00000110395","blue"
"ENSG00000110422","yellow"
"ENSG00000110446","turquoise"
"ENSG00000110536","turquoise"
"ENSG00000110619","turquoise"
"ENSG00000110651","turquoise"
"ENSG00000110665","turquoise"
"ENSG00000110696","turquoise"
"ENSG00000110700","turquoise"
"ENSG00000110711","brown"
"ENSG00000110717","turquoise"
"ENSG00000110719","black"
"ENSG00000110871","green"
"ENSG00000110876","turquoise"
"ENSG00000110880","turquoise"
"ENSG00000110888","turquoise"
"ENSG00000110917","turquoise"
"ENSG00000110931","black"
"ENSG00000110934","turquoise"
"ENSG00000110955","turquoise"
"ENSG00000110958","turquoise"
"ENSG00000111011","blue"
"ENSG00000111142","blue"
"ENSG00000111144","turquoise"
"ENSG00000111145","turquoise"
"ENSG00000111229","blue"
"ENSG00000111269","turquoise"
"ENSG00000111271","turquoise"
"ENSG00000111276","turquoise"
"ENSG00000111331","magenta"
"ENSG00000111335","magenta"
"ENSG00000111348","turquoise"
"ENSG00000111371","turquoise"
"ENSG00000111481","turquoise"
"ENSG00000111530","turquoise"
"ENSG00000111540","turquoise"
"ENSG00000111581","turquoise"
"ENSG00000111596","turquoise"
"ENSG00000111615","blue"
"ENSG00000111640","turquoise"
"ENSG00000111642","blue"
"ENSG00000111644","yellow"
"ENSG00000111647","green"
"ENSG00000111666","turquoise"
"ENSG00000111669","turquoise"
"ENSG00000111670","turquoise"
"ENSG00000111678","turquoise"
"ENSG00000111679","turquoise"
"ENSG00000111707","brown"
"ENSG00000111716","turquoise"
"ENSG00000111728","blue"
"ENSG00000111775","brown"
"ENSG00000111790","red"
"ENSG00000111801","blue"
"ENSG00000111802","brown"
"ENSG00000111817","brown"
"ENSG00000111859","blue"
"ENSG00000111860","brown"
"ENSG00000111885","blue"
"ENSG00000111897","turquoise"
"ENSG00000111912","blue"
"ENSG00000111913","blue"
"ENSG00000112062","turquoise"
"ENSG00000112078","turquoise"
"ENSG00000112079","blue"
"ENSG00000112081","turquoise"
"ENSG00000112096","turquoise"
"ENSG00000112146","red"
"ENSG00000112159","blue"
"ENSG00000112167","turquoise"
"ENSG00000112182","turquoise"
"ENSG00000112200","green"
"ENSG00000112242","turquoise"
"ENSG00000112245","yellow"
"ENSG00000112294","red"
"ENSG00000112297","blue"
"ENSG00000112303","brown"
"ENSG00000112304","turquoise"
"ENSG00000112306","turquoise"
"ENSG00000112308","turquoise"
"ENSG00000112335","turquoise"
"ENSG00000112339","turquoise"
"ENSG00000112343","turquoise"
"ENSG00000112406","turquoise"
"ENSG00000112419","blue"
"ENSG00000112514","yellow"
"ENSG00000112531","turquoise"
"ENSG00000112561","turquoise"
"ENSG00000112576","yellow"
"ENSG00000112679","yellow"
"ENSG00000112701","blue"
"ENSG00000112739","blue"
"ENSG00000112763","turquoise"
"ENSG00000112773","turquoise"
"ENSG00000112851","turquoise"
"ENSG00000112893","brown"
"ENSG00000112983","turquoise"
"ENSG00000113013","yellow"
"ENSG00000113088","turquoise"
"ENSG00000113140","turquoise"
"ENSG00000113141","blue"
"ENSG00000113163","turquoise"
"ENSG00000113240","yellow"
"ENSG00000113263","turquoise"
"ENSG00000113282","turquoise"
"ENSG00000113312","turquoise"
"ENSG00000113318","turquoise"
"ENSG00000113328","blue"
"ENSG00000113368","green"
"ENSG00000113369","turquoise"
"ENSG00000113387","black"
"ENSG00000113391","blue"
"ENSG00000113407","turquoise"
"ENSG00000113441","turquoise"
"ENSG00000113456","blue"
"ENSG00000113522","brown"
"ENSG00000113532","turquoise"
"ENSG00000113558","turquoise"
"ENSG00000113575","brown"
"ENSG00000113580","brown"
"ENSG00000113593","blue"
"ENSG00000113595","brown"
"ENSG00000113648","turquoise"
"ENSG00000113649","brown"
"ENSG00000113658","turquoise"
"ENSG00000113712","turquoise"
"ENSG00000113719","pink"
"ENSG00000113732","blue"
"ENSG00000113742","turquoise"
"ENSG00000113749","turquoise"
"ENSG00000113810","turquoise"
"ENSG00000113811","turquoise"
"ENSG00000113851","green"
"ENSG00000113916","blue"
"ENSG00000113971","red"
"ENSG00000114030","turquoise"
"ENSG00000114062","blue"
"ENSG00000114120","turquoise"
"ENSG00000114127","turquoise"
"ENSG00000114166","turquoise"
"ENSG00000114209","turquoise"
"ENSG00000114302","yellow"
"ENSG00000114316","blue"
"ENSG00000114331","turquoise"
"ENSG00000114353","pink"
"ENSG00000114354","turquoise"
"ENSG00000114391","red"
"ENSG00000114416","turquoise"
"ENSG00000114423","turquoise"
"ENSG00000114439","blue"
"ENSG00000114473","turquoise"
"ENSG00000114573","brown"
"ENSG00000114626","turquoise"
"ENSG00000114737","brown"
"ENSG00000114738","turquoise"
"ENSG00000114742","yellow"
"ENSG00000114784","turquoise"
"ENSG00000114796","black"
"ENSG00000114857","blue"
"ENSG00000114861","blue"
"ENSG00000114867","blue"
"ENSG00000114902","turquoise"
"ENSG00000114933","brown"
"ENSG00000114942","blue"
"ENSG00000114956","turquoise"
"ENSG00000114978","turquoise"
"ENSG00000115020","turquoise"
"ENSG00000115053","blue"
"ENSG00000115091","turquoise"
"ENSG00000115165","black"
"ENSG00000115204","green"
"ENSG00000115211","yellow"
"ENSG00000115216","blue"
"ENSG00000115232","blue"
"ENSG00000115234","turquoise"
"ENSG00000115241","blue"
"ENSG00000115267","magenta"
"ENSG00000115268","blue"
"ENSG00000115271","blue"
"ENSG00000115286","turquoise"
"ENSG00000115295","turquoise"
"ENSG00000115306","blue"
"ENSG00000115307","turquoise"
"ENSG00000115310","turquoise"
"ENSG00000115355","brown"
"ENSG00000115415","magenta"
"ENSG00000115464","blue"
"ENSG00000115523","blue"
"ENSG00000115524","turquoise"
"ENSG00000115548","blue"
"ENSG00000115561","turquoise"
"ENSG00000115590","blue"
"ENSG00000115649","turquoise"
"ENSG00000115652","blue"
"ENSG00000115661","turquoise"
"ENSG00000115677","turquoise"
"ENSG00000115738","turquoise"
"ENSG00000115756","turquoise"
"ENSG00000115758","red"
"ENSG00000115760","turquoise"
"ENSG00000115762","turquoise"
"ENSG00000115806","blue"
"ENSG00000115808","yellow"
"ENSG00000115825","turquoise"
"ENSG00000115866","turquoise"
"ENSG00000115875","brown"
"ENSG00000115904","blue"
"ENSG00000115935","blue"
"ENSG00000115956","blue"
"ENSG00000115966","green"
"ENSG00000115970","green"
"ENSG00000115977","turquoise"
"ENSG00000115993","turquoise"
"ENSG00000116001","turquoise"
"ENSG00000116017","blue"
"ENSG00000116044","blue"
"ENSG00000116062","turquoise"
"ENSG00000116095","turquoise"
"ENSG00000116191","turquoise"
"ENSG00000116198","blue"
"ENSG00000116209","turquoise"
"ENSG00000116251","turquoise"
"ENSG00000116260","turquoise"
"ENSG00000116288","turquoise"
"ENSG00000116337","turquoise"
"ENSG00000116350","pink"
"ENSG00000116406","blue"
"ENSG00000116459","brown"
"ENSG00000116473","turquoise"
"ENSG00000116478","blue"
"ENSG00000116489","brown"
"ENSG00000116497","brown"
"ENSG00000116539","blue"
"ENSG00000116560","blue"
"ENSG00000116580","turquoise"
"ENSG00000116584","turquoise"
"ENSG00000116649","turquoise"
"ENSG00000116663","turquoise"
"ENSG00000116679","turquoise"
"ENSG00000116685","turquoise"
"ENSG00000116688","brown"
"ENSG00000116698","brown"
"ENSG00000116701","turquoise"
"ENSG00000116731","blue"
"ENSG00000116741","turquoise"
"ENSG00000116747","turquoise"
"ENSG00000116750","blue"
"ENSG00000116754","turquoise"
"ENSG00000116786","turquoise"
"ENSG00000116815","turquoise"
"ENSG00000116824","turquoise"
"ENSG00000116871","blue"
"ENSG00000116977","brown"
"ENSG00000116984","blue"
"ENSG00000117000","black"
"ENSG00000117020","blue"
"ENSG00000117091","turquoise"
"ENSG00000117115","turquoise"
"ENSG00000117133","brown"
"ENSG00000117139","turquoise"
"ENSG00000117151","brown"
"ENSG00000117222","red"
"ENSG00000117228","magenta"
"ENSG00000117280","turquoise"
"ENSG00000117298","turquoise"
"ENSG00000117335","turquoise"
"ENSG00000117360","turquoise"
"ENSG00000117362","turquoise"
"ENSG00000117394","blue"
"ENSG00000117410","brown"
"ENSG00000117448","yellow"
"ENSG00000117475","blue"
"ENSG00000117505","turquoise"
"ENSG00000117523","blue"
"ENSG00000117533","black"
"ENSG00000117592","turquoise"
"ENSG00000117602","yellow"
"ENSG00000117614","turquoise"
"ENSG00000117616","turquoise"
"ENSG00000117625","turquoise"
"ENSG00000117632","blue"
"ENSG00000117676","blue"
"ENSG00000117697","turquoise"
"ENSG00000117713","turquoise"
"ENSG00000117751","turquoise"
"ENSG00000117859","brown"
"ENSG00000117868","turquoise"
"ENSG00000117899","turquoise"
"ENSG00000117984","turquoise"
"ENSG00000118007","turquoise"
"ENSG00000118046","brown"
"ENSG00000118058","turquoise"
"ENSG00000118181","turquoise"
"ENSG00000118217","turquoise"
"ENSG00000118260","blue"
"ENSG00000118263","blue"
"ENSG00000118308","brown"
"ENSG00000118412","blue"
"ENSG00000118482","blue"
"ENSG00000118503","turquoise"
"ENSG00000118564","turquoise"
"ENSG00000118579","red"
"ENSG00000118596","brown"
"ENSG00000118620","green"
"ENSG00000118640","blue"
"ENSG00000118680","turquoise"
"ENSG00000118689","turquoise"
"ENSG00000118705","turquoise"
"ENSG00000118816","turquoise"
"ENSG00000118873","turquoise"
"ENSG00000118900","blue"
"ENSG00000118922","blue"
"ENSG00000118960","turquoise"
"ENSG00000118971","turquoise"
"ENSG00000119004","turquoise"
"ENSG00000119048","turquoise"
"ENSG00000119285","turquoise"
"ENSG00000119314","turquoise"
"ENSG00000119318","turquoise"
"ENSG00000119321","blue"
"ENSG00000119335","turquoise"
"ENSG00000119396","turquoise"
"ENSG00000119397","blue"
"ENSG00000119402","turquoise"
"ENSG00000119403","turquoise"
"ENSG00000119431","turquoise"
"ENSG00000119522","blue"
"ENSG00000119535","turquoise"
"ENSG00000119541","turquoise"
"ENSG00000119559","black"
"ENSG00000119574","green"
"ENSG00000119596","blue"
"ENSG00000119636","red"
"ENSG00000119655","brown"
"ENSG00000119669","turquoise"
"ENSG00000119682","magenta"
"ENSG00000119684","turquoise"
"ENSG00000119707","pink"
"ENSG00000119720","yellow"
"ENSG00000119729","turquoise"
"ENSG00000119772","blue"
"ENSG00000119777","black"
"ENSG00000119778","turquoise"
"ENSG00000119801","turquoise"
"ENSG00000119820","turquoise"
"ENSG00000119844","turquoise"
"ENSG00000119866","turquoise"
"ENSG00000119900","turquoise"
"ENSG00000119906","turquoise"
"ENSG00000119917","magenta"
"ENSG00000119922","magenta"
"ENSG00000119950","turquoise"
"ENSG00000119953","black"
"ENSG00000119979","turquoise"
"ENSG00000120008","red"
"ENSG00000120063","brown"
"ENSG00000120071","pink"
"ENSG00000120129","blue"
"ENSG00000120253","yellow"
"ENSG00000120306","turquoise"
"ENSG00000120370","turquoise"
"ENSG00000120594","turquoise"
"ENSG00000120616","turquoise"
"ENSG00000120686","turquoise"
"ENSG00000120690","blue"
"ENSG00000120694","red"
"ENSG00000120708","brown"
"ENSG00000120709","turquoise"
"ENSG00000120727","yellow"
"ENSG00000120742","brown"
"ENSG00000120802","turquoise"
"ENSG00000120868","turquoise"
"ENSG00000120885","green"
"ENSG00000120899","turquoise"
"ENSG00000120913","pink"
"ENSG00000120915","blue"
"ENSG00000121057","turquoise"
"ENSG00000121060","pink"
"ENSG00000121064","brown"
"ENSG00000121067","turquoise"
"ENSG00000121073","yellow"
"ENSG00000121104","red"
"ENSG00000121152","turquoise"
"ENSG00000121274","turquoise"
"ENSG00000121316","turquoise"
"ENSG00000121390","turquoise"
"ENSG00000121406","turquoise"
"ENSG00000121481","brown"
"ENSG00000121691","turquoise"
"ENSG00000121749","turquoise"
"ENSG00000121766","blue"
"ENSG00000121774","turquoise"
"ENSG00000121851","turquoise"
"ENSG00000121858","turquoise"
"ENSG00000121879","turquoise"
"ENSG00000121892","blue"
"ENSG00000121895","yellow"
"ENSG00000121964","brown"
"ENSG00000121966","turquoise"
"ENSG00000122008","brown"
"ENSG00000122026","red"
"ENSG00000122033","blue"
"ENSG00000122034","brown"
"ENSG00000122042","turquoise"
"ENSG00000122085","green"
"ENSG00000122122","turquoise"
"ENSG00000122218","turquoise"
"ENSG00000122257","turquoise"
"ENSG00000122299","blue"
"ENSG00000122359","brown"
"ENSG00000122406","blue"
"ENSG00000122417","brown"
"ENSG00000122482","turquoise"
"ENSG00000122484","green"
"ENSG00000122490","turquoise"
"ENSG00000122515","blue"
"ENSG00000122545","turquoise"
"ENSG00000122557","black"
"ENSG00000122565","turquoise"
"ENSG00000122566","turquoise"
"ENSG00000122643","turquoise"
"ENSG00000122694","yellow"
"ENSG00000122705","turquoise"
"ENSG00000122741","green"
"ENSG00000122779","turquoise"
"ENSG00000122862","pink"
"ENSG00000122986","turquoise"
"ENSG00000123064","brown"
"ENSG00000123066","turquoise"
"ENSG00000123091","turquoise"
"ENSG00000123104","blue"
"ENSG00000123106","turquoise"
"ENSG00000123124","blue"
"ENSG00000123144","turquoise"
"ENSG00000123146","turquoise"
"ENSG00000123200","blue"
"ENSG00000123240","red"
"ENSG00000123329","turquoise"
"ENSG00000123338","turquoise"
"ENSG00000123349","red"
"ENSG00000123353","yellow"
"ENSG00000123405","pink"
"ENSG00000123416","turquoise"
"ENSG00000123505","blue"
"ENSG00000123609","turquoise"
"ENSG00000123610","turquoise"
"ENSG00000123636","turquoise"
"ENSG00000123684","turquoise"
"ENSG00000123700","blue"
"ENSG00000123739","blue"
"ENSG00000123908","red"
"ENSG00000123933","blue"
"ENSG00000123983","yellow"
"ENSG00000124098","turquoise"
"ENSG00000124102","blue"
"ENSG00000124126","blue"
"ENSG00000124151","blue"
"ENSG00000124155","brown"
"ENSG00000124164","turquoise"
"ENSG00000124172","red"
"ENSG00000124177","turquoise"
"ENSG00000124181","yellow"
"ENSG00000124193","turquoise"
"ENSG00000124201","turquoise"
"ENSG00000124209","blue"
"ENSG00000124214","green"
"ENSG00000124222","brown"
"ENSG00000124226","turquoise"
"ENSG00000124228","blue"
"ENSG00000124275","turquoise"
"ENSG00000124357","yellow"
"ENSG00000124380","turquoise"
"ENSG00000124422","blue"
"ENSG00000124486","turquoise"
"ENSG00000124491","turquoise"
"ENSG00000124496","blue"
"ENSG00000124570","turquoise"
"ENSG00000124575","turquoise"
"ENSG00000124588","turquoise"
"ENSG00000124614","turquoise"
"ENSG00000124731","turquoise"
"ENSG00000124733","turquoise"
"ENSG00000124762","turquoise"
"ENSG00000124766","yellow"
"ENSG00000124772","yellow"
"ENSG00000124782","blue"
"ENSG00000124783","turquoise"
"ENSG00000124784","turquoise"
"ENSG00000124788","turquoise"
"ENSG00000124795","turquoise"
"ENSG00000124831","turquoise"
"ENSG00000124942","turquoise"
"ENSG00000125037","turquoise"
"ENSG00000125107","blue"
"ENSG00000125148","brown"
"ENSG00000125246","brown"
"ENSG00000125249","turquoise"
"ENSG00000125304","brown"
"ENSG00000125347","turquoise"
"ENSG00000125351","turquoise"
"ENSG00000125354","blue"
"ENSG00000125375","turquoise"
"ENSG00000125386","blue"
"ENSG00000125445","red"
"ENSG00000125447","turquoise"
"ENSG00000125450","turquoise"
"ENSG00000125482","turquoise"
"ENSG00000125505","blue"
"ENSG00000125510","turquoise"
"ENSG00000125520","turquoise"
"ENSG00000125534","pink"
"ENSG00000125538","brown"
"ENSG00000125630","brown"
"ENSG00000125633","turquoise"
"ENSG00000125637","blue"
"ENSG00000125651","turquoise"
"ENSG00000125656","black"
"ENSG00000125676","turquoise"
"ENSG00000125686","turquoise"
"ENSG00000125691","turquoise"
"ENSG00000125735","turquoise"
"ENSG00000125741","red"
"ENSG00000125743","blue"
"ENSG00000125746","blue"
"ENSG00000125753","blue"
"ENSG00000125755","blue"
"ENSG00000125772","black"
"ENSG00000125779","turquoise"
"ENSG00000125810","blue"
"ENSG00000125817","turquoise"
"ENSG00000125818","turquoise"
"ENSG00000125826","turquoise"
"ENSG00000125827","turquoise"
"ENSG00000125835","turquoise"
"ENSG00000125844","blue"
"ENSG00000125868","turquoise"
"ENSG00000125870","turquoise"
"ENSG00000125875","black"
"ENSG00000125877","turquoise"
"ENSG00000125910","green"
"ENSG00000125944","blue"
"ENSG00000125952","turquoise"
"ENSG00000125970","turquoise"
"ENSG00000125971","turquoise"
"ENSG00000125977","brown"
"ENSG00000125991","turquoise"
"ENSG00000125995","blue"
"ENSG00000126005","turquoise"
"ENSG00000126012","blue"
"ENSG00000126067","turquoise"
"ENSG00000126070","turquoise"
"ENSG00000126088","turquoise"
"ENSG00000126107","turquoise"
"ENSG00000126214","turquoise"
"ENSG00000126226","black"
"ENSG00000126247","turquoise"
"ENSG00000126262","turquoise"
"ENSG00000126264","turquoise"
"ENSG00000126267","brown"
"ENSG00000126353","turquoise"
"ENSG00000126391","turquoise"
"ENSG00000126432","turquoise"
"ENSG00000126456","turquoise"
"ENSG00000126457","yellow"
"ENSG00000126561","blue"
"ENSG00000126581","turquoise"
"ENSG00000126653","green"
"ENSG00000126698","turquoise"
"ENSG00000126709","magenta"
"ENSG00000126756","brown"
"ENSG00000126759","turquoise"
"ENSG00000126773","turquoise"
"ENSG00000126777","blue"
"ENSG00000126822","turquoise"
"ENSG00000126858","blue"
"ENSG00000126870","blue"
"ENSG00000126883","brown"
"ENSG00000126903","yellow"
"ENSG00000126934","yellow"
"ENSG00000127022","turquoise"
"ENSG00000127054","blue"
"ENSG00000127084","turquoise"
"ENSG00000127125","turquoise"
"ENSG00000127152","blue"
"ENSG00000127184","blue"
"ENSG00000127311","blue"
"ENSG00000127314","brown"
"ENSG00000127334","turquoise"
"ENSG00000127445","brown"
"ENSG00000127481","blue"
"ENSG00000127483","blue"
"ENSG00000127507","turquoise"
"ENSG00000127526","turquoise"
"ENSG00000127527","pink"
"ENSG00000127528","turquoise"
"ENSG00000127540","red"
"ENSG00000127603","blue"
"ENSG00000127616","turquoise"
"ENSG00000127663","brown"
"ENSG00000127774","brown"
"ENSG00000127824","brown"
"ENSG00000127884","turquoise"
"ENSG00000127914","turquoise"
"ENSG00000127920","turquoise"
"ENSG00000127946","green"
"ENSG00000127947","blue"
"ENSG00000127951","magenta"
"ENSG00000127954","brown"
"ENSG00000128016","turquoise"
"ENSG00000128218","turquoise"
"ENSG00000128245","turquoise"
"ENSG00000128272","blue"
"ENSG00000128284","magenta"
"ENSG00000128309","brown"
"ENSG00000128311","black"
"ENSG00000128340","turquoise"
"ENSG00000128383","turquoise"
"ENSG00000128487","red"
"ENSG00000128524","turquoise"
"ENSG00000128534","turquoise"
"ENSG00000128585","turquoise"
"ENSG00000128594","turquoise"
"ENSG00000128595","blue"
"ENSG00000128607","brown"
"ENSG00000128739","turquoise"
"ENSG00000128791","turquoise"
"ENSG00000128815","yellow"
"ENSG00000128908","blue"
"ENSG00000128915","turquoise"
"ENSG00000128923","turquoise"
"ENSG00000128951","black"
"ENSG00000128989","turquoise"
"ENSG00000129003","turquoise"
"ENSG00000129071","turquoise"
"ENSG00000129083","blue"
"ENSG00000129084","turquoise"
"ENSG00000129103","turquoise"
"ENSG00000129128","brown"
"ENSG00000129292","yellow"
"ENSG00000129315","turquoise"
"ENSG00000129347","red"
"ENSG00000129351","turquoise"
"ENSG00000129353","turquoise"
"ENSG00000129355","turquoise"
"ENSG00000129472","turquoise"
"ENSG00000129515","turquoise"
"ENSG00000129518","turquoise"
"ENSG00000129534","blue"
"ENSG00000129535","turquoise"
"ENSG00000129559","black"
"ENSG00000129562","turquoise"
"ENSG00000129625","green"
"ENSG00000129636","turquoise"
"ENSG00000129657","pink"
"ENSG00000129667","turquoise"
"ENSG00000129824","turquoise"
"ENSG00000129911","turquoise"
"ENSG00000129925","yellow"
"ENSG00000129933","turquoise"
"ENSG00000130066","magenta"
"ENSG00000130119","blue"
"ENSG00000130150","blue"
"ENSG00000130159","turquoise"
"ENSG00000130165","turquoise"
"ENSG00000130227","blue"
"ENSG00000130254","blue"
"ENSG00000130255","turquoise"
"ENSG00000130303","turquoise"
"ENSG00000130305","brown"
"ENSG00000130309","yellow"
"ENSG00000130313","black"
"ENSG00000130338","brown"
"ENSG00000130402","turquoise"
"ENSG00000130429","blue"
"ENSG00000130449","turquoise"
"ENSG00000130489","turquoise"
"ENSG00000130511","yellow"
"ENSG00000130517","turquoise"
"ENSG00000130522","turquoise"
"ENSG00000130560","turquoise"
"ENSG00000130589","turquoise"
"ENSG00000130592","turquoise"
"ENSG00000130638","yellow"
"ENSG00000130640","blue"
"ENSG00000130703","turquoise"
"ENSG00000130706","turquoise"
"ENSG00000130723","blue"
"ENSG00000130724","turquoise"
"ENSG00000130731","turquoise"
"ENSG00000130733","green"
"ENSG00000130741","turquoise"
"ENSG00000130748","brown"
"ENSG00000130749","turquoise"
"ENSG00000130755","turquoise"
"ENSG00000130764","turquoise"
"ENSG00000130766","green"
"ENSG00000130775","turquoise"
"ENSG00000130779","blue"
"ENSG00000130811","turquoise"
"ENSG00000130816","turquoise"
"ENSG00000130821","red"
"ENSG00000130826","blue"
"ENSG00000130830","turquoise"
"ENSG00000130935","turquoise"
"ENSG00000130939","blue"
"ENSG00000130985","blue"
"ENSG00000131002","turquoise"
"ENSG00000131013","turquoise"
"ENSG00000131018","blue"
"ENSG00000131042","blue"
"ENSG00000131043","blue"
"ENSG00000131051","turquoise"
"ENSG00000131100","turquoise"
"ENSG00000131116","turquoise"
"ENSG00000131143","blue"
"ENSG00000131149","turquoise"
"ENSG00000131165","turquoise"
"ENSG00000131171","turquoise"
"ENSG00000131196","turquoise"
"ENSG00000131236","turquoise"
"ENSG00000131238","turquoise"
"ENSG00000131242","turquoise"
"ENSG00000131263","black"
"ENSG00000131323","turquoise"
"ENSG00000131355","turquoise"
"ENSG00000131370","blue"
"ENSG00000131374","pink"
"ENSG00000131375","brown"
"ENSG00000131378","pink"
