"GeneID","Module"
"ENSG00000132153","green"
"ENSG00000132155","brown"
"ENSG00000132182","blue"
"ENSG00000132256","turquoise"
"ENSG00000132274","greenyellow"
"ENSG00000132294","blue"
"ENSG00000132300","blue"
"ENSG00000132305","brown"
"ENSG00000132334","turquoise"
"ENSG00000132341","blue"
"ENSG00000132359","brown"
"ENSG00000132376","green"
"ENSG00000132383","brown"
"ENSG00000132405","turquoise"
"ENSG00000132424","turquoise"
"ENSG00000132463","brown"
"ENSG00000132465","black"
"ENSG00000132466","turquoise"
"ENSG00000132471","blue"
"ENSG00000132475","turquoise"
"ENSG00000132485","turquoise"
"ENSG00000132507","yellow"
"ENSG00000132510","turquoise"
"ENSG00000132530","greenyellow"
"ENSG00000132549","brown"
"ENSG00000132589","turquoise"
"ENSG00000132604","brown"
"ENSG00000132612","blue"
"ENSG00000132635","turquoise"
"ENSG00000132670","turquoise"
"ENSG00000132676","pink"
"ENSG00000132716","pink"
"ENSG00000132792","black"
"ENSG00000132819","red"
"ENSG00000132824","pink"
"ENSG00000132825","red"
"ENSG00000132842","turquoise"
"ENSG00000132963","blue"
"ENSG00000132965","yellow"
"ENSG00000133028","turquoise"
"ENSG00000133030","turquoise"
"ENSG00000133048","turquoise"
"ENSG00000133059","turquoise"
"ENSG00000133069","red"
"ENSG00000133106","greenyellow"
"ENSG00000133112","blue"
"ENSG00000133193","red"
"ENSG00000133226","turquoise"
"ENSG00000133246","turquoise"
"ENSG00000133275","blue"
"ENSG00000133318","blue"
"ENSG00000133321","blue"
"ENSG00000133561","magenta"
"ENSG00000133574","turquoise"
"ENSG00000133606","red"
"ENSG00000133612","green"
"ENSG00000133639","green"
"ENSG00000133703","turquoise"
"ENSG00000133706","turquoise"
"ENSG00000133742","black"
"ENSG00000133789","magenta"
"ENSG00000133812","blue"
"ENSG00000133816","red"
"ENSG00000133858","brown"
"ENSG00000133872","brown"
"ENSG00000133943","turquoise"
"ENSG00000133961","turquoise"
"ENSG00000134046","yellow"
"ENSG00000134086","yellow"
"ENSG00000134108","blue"
"ENSG00000134152","blue"
"ENSG00000134186","yellow"
"ENSG00000134198","brown"
"ENSG00000134202","yellow"
"ENSG00000134248","blue"
"ENSG00000134250","blue"
"ENSG00000134255","blue"
"ENSG00000134283","turquoise"
"ENSG00000134287","turquoise"
"ENSG00000134294","blue"
"ENSG00000134313","brown"
"ENSG00000134318","yellow"
"ENSG00000134321","greenyellow"
"ENSG00000134324","greenyellow"
"ENSG00000134333","brown"
"ENSG00000134352","turquoise"
"ENSG00000134371","blue"
"ENSG00000134419","blue"
"ENSG00000134440","brown"
"ENSG00000134452","green"
"ENSG00000134453","brown"
"ENSG00000134516","turquoise"
"ENSG00000134539","yellow"
"ENSG00000134575","brown"
"ENSG00000134644","turquoise"
"ENSG00000134684","blue"
"ENSG00000134686","turquoise"
"ENSG00000134698","blue"
"ENSG00000134744","brown"
"ENSG00000134748","turquoise"
"ENSG00000134755","turquoise"
"ENSG00000134779","red"
"ENSG00000134825","black"
"ENSG00000134830","turquoise"
"ENSG00000134851","yellow"
"ENSG00000134852","blue"
"ENSG00000134882","blue"
"ENSG00000134884","blue"
"ENSG00000134899","red"
"ENSG00000134900","turquoise"
"ENSG00000134905","blue"
"ENSG00000134954","black"
"ENSG00000134982","turquoise"
"ENSG00000135018","blue"
"ENSG00000135040","yellow"
"ENSG00000135046","turquoise"
"ENSG00000135049","blue"
"ENSG00000135074","blue"
"ENSG00000135090","purple"
"ENSG00000135185","yellow"
"ENSG00000135218","blue"
"ENSG00000135250","turquoise"
"ENSG00000135269","brown"
"ENSG00000135316","blue"
"ENSG00000135317","turquoise"
"ENSG00000135341","turquoise"
"ENSG00000135365","turquoise"
"ENSG00000135378","blue"
"ENSG00000135387","yellow"
"ENSG00000135390","green"
"ENSG00000135404","magenta"
"ENSG00000135414","brown"
"ENSG00000135426","pink"
"ENSG00000135441","green"
"ENSG00000135446","yellow"
"ENSG00000135457","brown"
"ENSG00000135486","green"
"ENSG00000135506","turquoise"
"ENSG00000135535","blue"
"ENSG00000135596","turquoise"
"ENSG00000135624","blue"
"ENSG00000135636","turquoise"
"ENSG00000135637","blue"
"ENSG00000135655","turquoise"
"ENSG00000135677","turquoise"
"ENSG00000135679","blue"
"ENSG00000135686","turquoise"
"ENSG00000135709","brown"
"ENSG00000135720","blue"
"ENSG00000135723","blue"
"ENSG00000135749","turquoise"
"ENSG00000135766","blue"
"ENSG00000135775","blue"
"ENSG00000135821","black"
"ENSG00000135828","pink"
"ENSG00000135829","turquoise"
"ENSG00000135837","turquoise"
"ENSG00000135842","turquoise"
"ENSG00000135870","blue"
"ENSG00000135899","turquoise"
"ENSG00000135905","black"
"ENSG00000135912","magenta"
"ENSG00000135924","red"
"ENSG00000135926","yellow"
"ENSG00000135930","turquoise"
"ENSG00000135940","green"
"ENSG00000135945","turquoise"
"ENSG00000135956","yellow"
"ENSG00000135968","turquoise"
"ENSG00000135999","magenta"
"ENSG00000136003","turquoise"
"ENSG00000136021","red"
"ENSG00000136026","brown"
"ENSG00000136040","turquoise"
"ENSG00000136045","green"
"ENSG00000136051","blue"
"ENSG00000136059","brown"
"ENSG00000136100","turquoise"
"ENSG00000136111","turquoise"
"ENSG00000136141","blue"
"ENSG00000136147","brown"
"ENSG00000136156","turquoise"
"ENSG00000136161","pink"
"ENSG00000136167","brown"
"ENSG00000136238","brown"
"ENSG00000136250","turquoise"
"ENSG00000136271","pink"
"ENSG00000136273","yellow"
"ENSG00000136279","purple"
"ENSG00000136280","blue"
"ENSG00000136286","brown"
"ENSG00000136381","blue"
"ENSG00000136436","turquoise"
"ENSG00000136448","turquoise"
"ENSG00000136451","pink"
"ENSG00000136485","blue"
"ENSG00000136490","turquoise"
"ENSG00000136504","black"
"ENSG00000136527","blue"
"ENSG00000136536","black"
"ENSG00000136628","brown"
"ENSG00000136630","green"
"ENSG00000136631","brown"
"ENSG00000136689","turquoise"
"ENSG00000136717","blue"
"ENSG00000136731","turquoise"
"ENSG00000136732","red"
"ENSG00000136754","turquoise"
"ENSG00000136758","blue"
"ENSG00000136770","brown"
"ENSG00000136811","green"
"ENSG00000136819","red"
"ENSG00000136824","blue"
"ENSG00000136840","red"
"ENSG00000136842","pink"
"ENSG00000136861","purple"
"ENSG00000136867","green"
"ENSG00000136869","green"
"ENSG00000136874","green"
"ENSG00000136888","blue"
"ENSG00000136908","turquoise"
"ENSG00000136929","red"
"ENSG00000136938","red"
"ENSG00000136942","blue"
"ENSG00000136986","magenta"
"ENSG00000137038","blue"
"ENSG00000137070","yellow"
"ENSG00000137073","brown"
"ENSG00000137075","turquoise"
"ENSG00000137076","turquoise"
"ENSG00000137078","yellow"
"ENSG00000137106","green"
"ENSG00000137145","pink"
"ENSG00000137154","blue"
"ENSG00000137161","brown"
"ENSG00000137177","brown"
"ENSG00000137193","red"
"ENSG00000137198","red"
"ENSG00000137207","blue"
"ENSG00000137267","yellow"
"ENSG00000137309","green"
"ENSG00000137312","yellow"
"ENSG00000137331","red"
"ENSG00000137337","brown"
"ENSG00000137409","blue"
"ENSG00000137413","blue"
"ENSG00000137414","blue"
"ENSG00000137441","blue"
"ENSG00000137462","blue"
"ENSG00000137486","turquoise"
"ENSG00000137497","turquoise"
"ENSG00000137501","green"
"ENSG00000137509","brown"
"ENSG00000137575","blue"
"ENSG00000137601","turquoise"
"ENSG00000137642","brown"
"ENSG00000137770","turquoise"
"ENSG00000137776","black"
"ENSG00000137815","turquoise"
"ENSG00000137818","blue"
"ENSG00000137841","turquoise"
"ENSG00000137845","turquoise"
"ENSG00000137871","turquoise"
"ENSG00000137944","blue"
"ENSG00000137959","greenyellow"
"ENSG00000138032","brown"
"ENSG00000138061","blue"
"ENSG00000138071","blue"
"ENSG00000138081","blue"
"ENSG00000138085","blue"
"ENSG00000138107","turquoise"
"ENSG00000138185","turquoise"
"ENSG00000138190","blue"
"ENSG00000138246","turquoise"
"ENSG00000138326","blue"
"ENSG00000138363","turquoise"
"ENSG00000138376","yellow"
"ENSG00000138381","turquoise"
"ENSG00000138398","blue"
"ENSG00000138433","pink"
"ENSG00000138439","blue"
"ENSG00000138449","turquoise"
"ENSG00000138468","turquoise"
"ENSG00000138496","greenyellow"
"ENSG00000138592","brown"
"ENSG00000138593","pink"
"ENSG00000138594","blue"
"ENSG00000138600","blue"
"ENSG00000138629","red"
"ENSG00000138640","turquoise"
"ENSG00000138641","turquoise"
"ENSG00000138646","greenyellow"
"ENSG00000138668","brown"
"ENSG00000138674","turquoise"
"ENSG00000138678","brown"
"ENSG00000138688","turquoise"
"ENSG00000138744","turquoise"
"ENSG00000138756","blue"
"ENSG00000138757","magenta"
"ENSG00000138758","turquoise"
"ENSG00000138767","black"
"ENSG00000138768","yellow"
"ENSG00000138795","brown"
"ENSG00000138801","green"
"ENSG00000138814","brown"
"ENSG00000138834","green"
"ENSG00000138867","red"
"ENSG00000138964","turquoise"
"ENSG00000139083","blue"
"ENSG00000139112","yellow"
"ENSG00000139132","turquoise"
"ENSG00000139146","blue"
"ENSG00000139180","blue"
"ENSG00000139187","blue"
"ENSG00000139192","blue"
"ENSG00000139193","yellow"
"ENSG00000139218","yellow"
"ENSG00000139266","turquoise"
"ENSG00000139278","turquoise"
"ENSG00000139318","brown"
"ENSG00000139370","purple"
"ENSG00000139436","blue"
"ENSG00000139437","black"
"ENSG00000139496","green"
"ENSG00000139613","turquoise"
"ENSG00000139626","blue"
"ENSG00000139629","green"
"ENSG00000139631","brown"
"ENSG00000139636","blue"
"ENSG00000139637","green"
"ENSG00000139641","black"
"ENSG00000139644","brown"
"ENSG00000139668","turquoise"
"ENSG00000139679","blue"
"ENSG00000139687","pink"
"ENSG00000139697","black"
"ENSG00000139718","turquoise"
"ENSG00000139722","turquoise"
"ENSG00000139725","green"
"ENSG00000139746","green"
"ENSG00000139842","red"
"ENSG00000139921","green"
"ENSG00000139946","turquoise"
"ENSG00000139977","brown"
"ENSG00000139990","green"
"ENSG00000140030","blue"
"ENSG00000140044","blue"
"ENSG00000140105","blue"
"ENSG00000140199","turquoise"
"ENSG00000140259","turquoise"
"ENSG00000140262","pink"
"ENSG00000140264","black"
"ENSG00000140299","turquoise"
"ENSG00000140319","blue"
"ENSG00000140332","yellow"
"ENSG00000140350","pink"
"ENSG00000140368","turquoise"
"ENSG00000140379","blue"
"ENSG00000140386","turquoise"
"ENSG00000140396","turquoise"
"ENSG00000140400","brown"
"ENSG00000140416","turquoise"
"ENSG00000140443","turquoise"
"ENSG00000140455","yellow"
"ENSG00000140464","brown"
"ENSG00000140471","yellow"
"ENSG00000140497","brown"
"ENSG00000140521","yellow"
"ENSG00000140526","turquoise"
"ENSG00000140553","turquoise"
"ENSG00000140563","turquoise"
"ENSG00000140564","red"
"ENSG00000140575","turquoise"
"ENSG00000140612","blue"
"ENSG00000140632","turquoise"
"ENSG00000140678","turquoise"
"ENSG00000140740","turquoise"
"ENSG00000140749","turquoise"
"ENSG00000140836","pink"
"ENSG00000140853","brown"
"ENSG00000140931","turquoise"
"ENSG00000140932","blue"
"ENSG00000140941","blue"
"ENSG00000140943","turquoise"
"ENSG00000140983","blue"
"ENSG00000140988","turquoise"
"ENSG00000140992","turquoise"
"ENSG00000140995","turquoise"
"ENSG00000141002","turquoise"
"ENSG00000141027","black"
"ENSG00000141030","green"
"ENSG00000141084","turquoise"
"ENSG00000141219","turquoise"
"ENSG00000141232","green"
"ENSG00000141252","blue"
"ENSG00000141258","purple"
"ENSG00000141279","turquoise"
"ENSG00000141293","turquoise"
"ENSG00000141298","turquoise"
"ENSG00000141337","turquoise"
"ENSG00000141367","brown"
"ENSG00000141424","blue"
"ENSG00000141429","blue"
"ENSG00000141446","brown"
"ENSG00000141469","red"
"ENSG00000141480","green"
"ENSG00000141506","brown"
"ENSG00000141522","turquoise"
"ENSG00000141524","turquoise"
"ENSG00000141526","turquoise"
"ENSG00000141551","brown"
"ENSG00000141552","blue"
"ENSG00000141556","brown"
"ENSG00000141562","blue"
"ENSG00000141568","blue"
"ENSG00000141574","blue"
"ENSG00000141576","yellow"
"ENSG00000141580","turquoise"
"ENSG00000141582","red"
"ENSG00000141664","greenyellow"
"ENSG00000141699","brown"
"ENSG00000141741","green"
"ENSG00000141759","yellow"
"ENSG00000141858","green"
"ENSG00000141867","turquoise"
"ENSG00000141905","turquoise"
"ENSG00000141959","turquoise"
"ENSG00000141965","turquoise"
"ENSG00000141968","brown"
"ENSG00000141985","brown"
"ENSG00000142002","blue"
"ENSG00000142046","turquoise"
"ENSG00000142089","greenyellow"
"ENSG00000142102","blue"
"ENSG00000142166","yellow"
"ENSG00000142188","yellow"
"ENSG00000142227","blue"
"ENSG00000142327","turquoise"
"ENSG00000142347","turquoise"
"ENSG00000142409","blue"
"ENSG00000142453","red"
"ENSG00000142507","turquoise"
"ENSG00000142512","turquoise"
"ENSG00000142534","turquoise"
"ENSG00000142541","blue"
"ENSG00000142546","turquoise"
"ENSG00000142599","turquoise"
"ENSG00000142634","black"
"ENSG00000142657","blue"
"ENSG00000142669","yellow"
"ENSG00000142676","blue"
"ENSG00000142687","brown"
"ENSG00000142765","green"
"ENSG00000142784","brown"
"ENSG00000142864","green"
"ENSG00000142875","turquoise"
"ENSG00000142937","blue"
"ENSG00000143013","brown"
"ENSG00000143033","magenta"
"ENSG00000143119","brown"
"ENSG00000143149","brown"
"ENSG00000143155","yellow"
"ENSG00000143164","red"
"ENSG00000143183","turquoise"
"ENSG00000143190","yellow"
"ENSG00000143198","yellow"
"ENSG00000143222","turquoise"
"ENSG00000143226","yellow"
"ENSG00000143315","green"
"ENSG00000143319","turquoise"
"ENSG00000143321","red"
"ENSG00000143322","yellow"
"ENSG00000143337","red"
"ENSG00000143376","turquoise"
"ENSG00000143384","blue"
"ENSG00000143398","blue"
"ENSG00000143401","blue"
"ENSG00000143416","red"
"ENSG00000143458","brown"
"ENSG00000143515","blue"
"ENSG00000143537","blue"
"ENSG00000143543","black"
"ENSG00000143546","blue"
"ENSG00000143549","turquoise"
"ENSG00000143575","turquoise"
"ENSG00000143612","turquoise"
"ENSG00000143614","blue"
"ENSG00000143633","green"
"ENSG00000143669","turquoise"
"ENSG00000143727","turquoise"
"ENSG00000143748","turquoise"
"ENSG00000143761","blue"
"ENSG00000143771","blue"
"ENSG00000143772","turquoise"
"ENSG00000143774","black"
"ENSG00000143793","green"
"ENSG00000143799","blue"
"ENSG00000143815","blue"
"ENSG00000143851","blue"
"ENSG00000143862","brown"
"ENSG00000143870","turquoise"
"ENSG00000143878","green"
"ENSG00000143924","purple"
"ENSG00000143933","turquoise"
"ENSG00000143947","turquoise"
"ENSG00000143970","turquoise"
"ENSG00000144021","turquoise"
"ENSG00000144028","brown"
"ENSG00000144029","brown"
"ENSG00000144118","turquoise"
"ENSG00000144136","turquoise"
"ENSG00000144218","turquoise"
"ENSG00000144224","turquoise"
"ENSG00000144228","yellow"
"ENSG00000144357","blue"
"ENSG00000144381","turquoise"
"ENSG00000144567","red"
"ENSG00000144579","turquoise"
"ENSG00000144635","blue"
"ENSG00000144674","black"
"ENSG00000144711","turquoise"
"ENSG00000144713","blue"
"ENSG00000144746","turquoise"
"ENSG00000144747","turquoise"
"ENSG00000144802","yellow"
"ENSG00000144867","blue"
"ENSG00000144909","black"
"ENSG00000145012","brown"
"ENSG00000145016","turquoise"
"ENSG00000145216","turquoise"
"ENSG00000145220","blue"
"ENSG00000145241","brown"
"ENSG00000145287","blue"
"ENSG00000145332","brown"
"ENSG00000145335","red"
"ENSG00000145337","blue"
"ENSG00000145349","turquoise"
"ENSG00000145390","blue"
"ENSG00000145416","turquoise"
"ENSG00000145425","blue"
"ENSG00000145439","blue"
"ENSG00000145494","brown"
"ENSG00000145495","turquoise"
"ENSG00000145592","blue"
"ENSG00000145649","turquoise"
"ENSG00000145675","brown"
"ENSG00000145685","red"
"ENSG00000145703","turquoise"
"ENSG00000145725","turquoise"
"ENSG00000145734","turquoise"
"ENSG00000145741","green"
"ENSG00000145779","blue"
"ENSG00000145782","turquoise"
"ENSG00000145817","black"
"ENSG00000145819","turquoise"
"ENSG00000145833","turquoise"
"ENSG00000145860","blue"
"ENSG00000145901","blue"
"ENSG00000145907","yellow"
"ENSG00000146007","blue"
"ENSG00000146066","turquoise"
"ENSG00000146083","brown"
"ENSG00000146094","turquoise"
"ENSG00000146112","turquoise"
"ENSG00000146192","green"
"ENSG00000146223","turquoise"
"ENSG00000146247","turquoise"
"ENSG00000146278","blue"
"ENSG00000146285","turquoise"
"ENSG00000146376","turquoise"
"ENSG00000146386","blue"
"ENSG00000146414","brown"
"ENSG00000146433","blue"
"ENSG00000146457","blue"
"ENSG00000146535","turquoise"
"ENSG00000146592","turquoise"
"ENSG00000146701","pink"
"ENSG00000146731","blue"
"ENSG00000146776","blue"
"ENSG00000146828","turquoise"
"ENSG00000146830","turquoise"
"ENSG00000146833","brown"
"ENSG00000146834","turquoise"
"ENSG00000146859","green"
"ENSG00000147010","black"
"ENSG00000147065","turquoise"
"ENSG00000147123","green"
"ENSG00000147133","brown"
"ENSG00000147140","green"
"ENSG00000147162","blue"
"ENSG00000147168","blue"
"ENSG00000147202","turquoise"
"ENSG00000147251","yellow"
"ENSG00000147274","turquoise"
"ENSG00000147324","turquoise"
"ENSG00000147383","blue"
"ENSG00000147394","yellow"
"ENSG00000147403","turquoise"
"ENSG00000147416","brown"
"ENSG00000147443","turquoise"
"ENSG00000147454","red"
"ENSG00000147459","turquoise"
"ENSG00000147526","brown"
"ENSG00000147533","pink"
"ENSG00000147548","black"
"ENSG00000147604","blue"
"ENSG00000147649","turquoise"
"ENSG00000147677","turquoise"
"ENSG00000147684","green"
"ENSG00000147853","yellow"
"ENSG00000147872","brown"
"ENSG00000147874","blue"
"ENSG00000147894","blue"
"ENSG00000147955","magenta"
"ENSG00000148019","pink"
"ENSG00000148110","blue"
"ENSG00000148153","turquoise"
"ENSG00000148154","blue"
"ENSG00000148175","brown"
"ENSG00000148180","turquoise"
"ENSG00000148229","blue"
"ENSG00000148248","magenta"
"ENSG00000148288","green"
"ENSG00000148290","blue"
"ENSG00000148296","turquoise"
"ENSG00000148300","turquoise"
"ENSG00000148303","turquoise"
"ENSG00000148337","turquoise"
"ENSG00000148341","red"
"ENSG00000148356","green"
"ENSG00000148400","brown"
"ENSG00000148411","turquoise"
"ENSG00000148484","yellow"
"ENSG00000148516","green"
"ENSG00000148572","pink"
"ENSG00000148634","blue"
"ENSG00000148660","green"
"ENSG00000148672","brown"
"ENSG00000148700","turquoise"
"ENSG00000148719","yellow"
"ENSG00000148730","blue"
"ENSG00000148737","turquoise"
"ENSG00000148834","turquoise"
"ENSG00000148841","turquoise"
"ENSG00000148908","red"
"ENSG00000148925","brown"
"ENSG00000149091","blue"
"ENSG00000149136","turquoise"
"ENSG00000149187","brown"
"ENSG00000149212","red"
"ENSG00000149218","turquoise"
"ENSG00000149269","green"
"ENSG00000149273","blue"
"ENSG00000149308","brown"
"ENSG00000149311","blue"
"ENSG00000149313","blue"
"ENSG00000149357","blue"
"ENSG00000149499","green"
"ENSG00000149547","turquoise"
"ENSG00000149577","green"
"ENSG00000149600","brown"
"ENSG00000149761","blue"
"ENSG00000149781","turquoise"
"ENSG00000149806","blue"
"ENSG00000149823","green"
"ENSG00000149925","blue"
"ENSG00000149932","yellow"
"ENSG00000150045","turquoise"
"ENSG00000150093","turquoise"
"ENSG00000150316","turquoise"
"ENSG00000150347","blue"
"ENSG00000150459","magenta"
"ENSG00000150593","turquoise"
"ENSG00000150637","turquoise"
"ENSG00000150681","turquoise"
"ENSG00000150753","pink"
"ENSG00000150776","blue"
"ENSG00000150867","red"
"ENSG00000150907","blue"
"ENSG00000150991","green"
"ENSG00000150995","brown"
"ENSG00000151092","pink"
"ENSG00000151135","green"
"ENSG00000151148","turquoise"
"ENSG00000151150","turquoise"
"ENSG00000151233","yellow"
"ENSG00000151292","blue"
"ENSG00000151327","pink"
"ENSG00000151366","yellow"
"ENSG00000151414","blue"
"ENSG00000151458","yellow"
"ENSG00000151461","brown"
"ENSG00000151466","turquoise"
"ENSG00000151532","blue"
"ENSG00000151553","blue"
"ENSG00000151576","yellow"
"ENSG00000151651","turquoise"
"ENSG00000151694","brown"
"ENSG00000151702","blue"
"ENSG00000151726","turquoise"
"ENSG00000151779","yellow"
"ENSG00000151883","blue"
"ENSG00000151893","blue"
"ENSG00000151923","brown"
"ENSG00000151948","turquoise"
"ENSG00000152061","blue"
"ENSG00000152082","turquoise"
"ENSG00000152127","brown"
"ENSG00000152213","turquoise"
"ENSG00000152219","blue"
"ENSG00000152223","turquoise"
"ENSG00000152229","blue"
"ENSG00000152234","turquoise"
"ENSG00000152256","blue"
"ENSG00000152270","blue"
"ENSG00000152291","turquoise"
"ENSG00000152332","black"
"ENSG00000152404","turquoise"
"ENSG00000152457","blue"
"ENSG00000152465","magenta"
"ENSG00000152484","red"
"ENSG00000152495","yellow"
"ENSG00000152518","brown"
"ENSG00000152520","blue"
"ENSG00000152558","blue"
"ENSG00000152601","blue"
"ENSG00000152795","blue"
"ENSG00000152818","turquoise"
"ENSG00000153006","turquoise"
"ENSG00000153015","brown"
"ENSG00000153029","green"
"ENSG00000153046","red"
"ENSG00000153048","turquoise"
"ENSG00000153064","blue"
"ENSG00000153071","turquoise"
"ENSG00000153113","turquoise"
"ENSG00000153147","turquoise"
"ENSG00000153179","brown"
"ENSG00000153187","turquoise"
"ENSG00000153201","brown"
"ENSG00000153207","pink"
"ENSG00000153250","blue"
"ENSG00000153283","brown"
"ENSG00000153310","blue"
"ENSG00000153317","blue"
"ENSG00000153339","blue"
"ENSG00000153406","turquoise"
"ENSG00000153551","turquoise"
"ENSG00000153560","purple"
"ENSG00000153563","blue"
"ENSG00000153574","red"
"ENSG00000153786","brown"
"ENSG00000153814","brown"
"ENSG00000153815","turquoise"
"ENSG00000153827","turquoise"
"ENSG00000153914","yellow"
"ENSG00000153922","yellow"
"ENSG00000153944","turquoise"
"ENSG00000154001","turquoise"
"ENSG00000154016","blue"
"ENSG00000154114","yellow"
"ENSG00000154122","pink"
"ENSG00000154124","turquoise"
"ENSG00000154144","turquoise"
"ENSG00000154146","blue"
"ENSG00000154229","brown"
"ENSG00000154305","turquoise"
"ENSG00000154310","yellow"
"ENSG00000154370","turquoise"
"ENSG00000154451","greenyellow"
"ENSG00000154473","brown"
"ENSG00000154518","turquoise"
"ENSG00000154642","yellow"
"ENSG00000154723","turquoise"
"ENSG00000154767","turquoise"
"ENSG00000154781","turquoise"
"ENSG00000154803","blue"
"ENSG00000154814","blue"
"ENSG00000154822","brown"
"ENSG00000154832","green"
"ENSG00000154845","turquoise"
"ENSG00000154889","brown"
"ENSG00000154930","brown"
"ENSG00000155099","blue"
"ENSG00000155111","turquoise"
"ENSG00000155189","yellow"
"ENSG00000155313","turquoise"
"ENSG00000155368","blue"
"ENSG00000155463","blue"
"ENSG00000155465","yellow"
"ENSG00000155506","turquoise"
"ENSG00000155629","greenyellow"
"ENSG00000155657","yellow"
"ENSG00000155744","turquoise"
"ENSG00000155849","brown"
"ENSG00000155850","blue"
"ENSG00000155876","brown"
"ENSG00000155903","blue"
"ENSG00000155926","turquoise"
"ENSG00000155957","turquoise"
"ENSG00000156030","yellow"
"ENSG00000156052","turquoise"
"ENSG00000156256","turquoise"
"ENSG00000156261","yellow"
"ENSG00000156265","turquoise"
"ENSG00000156273","blue"
"ENSG00000156299","turquoise"
"ENSG00000156313","turquoise"
"ENSG00000156381","green"
"ENSG00000156411","turquoise"
"ENSG00000156471","magenta"
"ENSG00000156482","blue"
"ENSG00000156508","turquoise"
"ENSG00000156515","turquoise"
"ENSG00000156521","turquoise"
"ENSG00000156587","yellow"
"ENSG00000156603","blue"
"ENSG00000156642","green"
"ENSG00000156650","pink"
"ENSG00000156675","turquoise"
"ENSG00000156738","turquoise"
"ENSG00000156860","turquoise"
"ENSG00000156928","blue"
"ENSG00000156931","turquoise"
"ENSG00000156958","brown"
"ENSG00000156976","blue"
"ENSG00000156983","blue"
"ENSG00000156990","turquoise"
"ENSG00000157106","turquoise"
"ENSG00000157181","blue"
"ENSG00000157216","turquoise"
"ENSG00000157259","black"
"ENSG00000157350","blue"
"ENSG00000157500","turquoise"
"ENSG00000157514","turquoise"
"ENSG00000157540","pink"
"ENSG00000157551","turquoise"
"ENSG00000157557","turquoise"
"ENSG00000157600","turquoise"
"ENSG00000157601","greenyellow"
"ENSG00000157625","brown"
"ENSG00000157637","green"
"ENSG00000157734","green"
"ENSG00000157741","pink"
"ENSG00000157837","brown"
"ENSG00000157873","blue"
"ENSG00000157916","turquoise"
"ENSG00000157933","turquoise"
"ENSG00000157954","blue"
"ENSG00000157978","turquoise"
"ENSG00000158006","yellow"
"ENSG00000158109","blue"
"ENSG00000158156","green"
"ENSG00000158195","red"
"ENSG00000158201","brown"
"ENSG00000158290","yellow"
"ENSG00000158417","black"
"ENSG00000158457","black"
"ENSG00000158470","turquoise"
"ENSG00000158545","turquoise"
"ENSG00000158552","magenta"
"ENSG00000158578","red"
"ENSG00000158604","turquoise"
"ENSG00000158615","green"
"ENSG00000158710","blue"
"ENSG00000158711","blue"
"ENSG00000158717","blue"
"ENSG00000158769","turquoise"
"ENSG00000158805","yellow"
"ENSG00000158825","blue"
"ENSG00000158828","brown"
"ENSG00000158850","turquoise"
"ENSG00000158856","red"
"ENSG00000158864","brown"
"ENSG00000158869","turquoise"
"ENSG00000158985","green"
"ENSG00000159023","red"
"ENSG00000159069","yellow"
"ENSG00000159082","pink"
"ENSG00000159110","turquoise"
"ENSG00000159128","yellow"
"ENSG00000159140","brown"
"ENSG00000159199","green"
"ENSG00000159202","blue"
"ENSG00000159216","brown"
"ENSG00000159256","turquoise"
"ENSG00000159314","yellow"
"ENSG00000159322","yellow"
"ENSG00000159335","red"
"ENSG00000159339","turquoise"
"ENSG00000159346","red"
"ENSG00000159352","green"
"ENSG00000159377","brown"
"ENSG00000159388","blue"
"ENSG00000159445","brown"
"ENSG00000159579","brown"
"ENSG00000159592","turquoise"
"ENSG00000159658","blue"
"ENSG00000159674","turquoise"
"ENSG00000159692","turquoise"
"ENSG00000159720","blue"
"ENSG00000159840","turquoise"
"ENSG00000160014","yellow"
"ENSG00000160049","blue"
"ENSG00000160058","yellow"
"ENSG00000160075","turquoise"
"ENSG00000160087","blue"
"ENSG00000160194","turquoise"
"ENSG00000160208","turquoise"
"ENSG00000160211","brown"
"ENSG00000160213","black"
"ENSG00000160216","turquoise"
"ENSG00000160219","blue"
"ENSG00000160255","brown"
"ENSG00000160294","purple"
"ENSG00000160299","yellow"
"ENSG00000160305","turquoise"
"ENSG00000160310","blue"
"ENSG00000160410","brown"
"ENSG00000160445","turquoise"
"ENSG00000160551","blue"
"ENSG00000160570","turquoise"
"ENSG00000160584","brown"
"ENSG00000160588","green"
"ENSG00000160593","turquoise"
"ENSG00000160613","turquoise"
"ENSG00000160654","yellow"
"ENSG00000160679","yellow"
"ENSG00000160710","turquoise"
"ENSG00000160712","brown"
"ENSG00000160714","purple"
"ENSG00000160752","yellow"
"ENSG00000160783","green"
"ENSG00000160785","green"
"ENSG00000160796","pink"
"ENSG00000160818","turquoise"
"ENSG00000160888","blue"
"ENSG00000160932","greenyellow"
"ENSG00000160948","turquoise"
"ENSG00000160991","blue"
"ENSG00000161010","green"
"ENSG00000161011","blue"
"ENSG00000161013","magenta"
"ENSG00000161016","turquoise"
"ENSG00000161021","brown"
"ENSG00000161203","red"
"ENSG00000161217","turquoise"
"ENSG00000161526","green"
"ENSG00000161533","turquoise"
"ENSG00000161542","blue"
"ENSG00000161547","blue"
"ENSG00000161638","turquoise"
"ENSG00000161671","yellow"
"ENSG00000161911","black"
"ENSG00000161929","black"
